"ID","PG","txt"
2,37,"Contents | Opening message | Overview of IUCN | Members and Commissions | DGs strategic orientations | Science and economics | Global policy | Donors and supporters | Secretariat services Business | Climate change | Disaster risk reduction | Environmental law | Forests | Gender | Governance and rights | Marine and polar | Protected areas | Species | Water | World Heritage | Thanks GENDER EQUALITY IN UPCOMING WORK CONSERVATION GOVERNANCE Forthcoming technical guidance on the links between genderbased violence and environmental Over the past year IUCN ensured gender considerations conservation will inform donors policy makers and were included in its water governance programmes practitioners IUCN will enhance its programmatic under the Mangroves for the Future MFF initiative work with a genderresponsive approach IUCN will which promotes investment in coastal ecosystem also develop a gender equality certification and conservation for sustainable development partner with other institutions to develop a Gender and Environment online course for all IUCN staff MULTISTAKEHOLDER Targeted projects will help fill information gaps on PARTNERSHIPS FOR gender and biodiversity sustainable landscapes urbanisation and other key themes SUSTAINABLE DEVELOPMENT IUCN continued to assist Members and partners to MAJOR PUBLICATIONS Clabots B and Gilligan M 2017 Gender and enhance gender equality and womens empowerment biodiversity Analysis of women and gender equality in conservation and sustainable development considerations in National Biodiversity Strategies and policies and programmes Advancing Gender in the Action Plans NBSAPs Washington USA IUCN Environment AGENT a partnership between IUCN and the US Agency for International Development Gilligan M and Sabater L 2017 Womens USAID generated new data on links between gender participation and gender considerations in country and sustainable development and ran a webinar series representation planning and reporting to the BRS on gender in the global energy sector The Shared Conventions Washington USA IUCN Resources Joint Solutions project advances the Prebble M and Rojas A 2017 Energizing Equality knowledge and capacity of partners to address gender The importance of integrating gender equality gaps related to international public goods that affect all principles in national energy policies and frameworks people such as water and clean air Washington USA IUCN AREAS OF WORK DATA AND KNOWLEDGE GENERATION ON GENDER AND THE ENVIRONMENT TECHNICAL EXPERTISE AND CAPACITY BUILDING ON GENDER AND THE ENVIRONMENT GENDER ACTION PLANS AND GENDERRESPONSIVE POLICY DEVELOPMENT IUCN gave technical input into the first Gender Action Plan adopted by the UN Framework Convention on Climate Change enabling women and men to contribute to climate action IUCN 2017 ANNUAL REPORT | 35"
2,38,"Contents | Opening message | Overview of IUCN | Members and Commissions | DGs strategic orientations | Science and economics | Global policy | Donors and supporters | Secretariat services Business | Climate change | Disaster risk reduction | Environmental law | Forests | Gender | Governance and rights | Marine and polar | Protected areas | Species | Water | World Heritage | Thanks GOVERNANCE INDIGENOUS WOMEN AND MENS RIGHTS AND RIGHTS At the IUCN World Conservation Congress 2016 IUCN Members adopted a landmark decision to establish Rightsbased approaches and a new membership category for indigenous peoples organisations IPOs In response to this IUCN equitable solutions that support supported IPO Members in defining their priorities social inclusion are fundamental and approach to environmental decision making to effective natural resource through IUCN programmes and projects as well as management and conservation conservationrelated conflict resolution The importance of social justice INCLUSION THROUGH GENDER equity transparency and inclusion RESPONSIVE ACTION anchors IUCNs vision and IUCN supported the Comcaac Indigenous People of Sonora Mexico in developing a Climate Change mission IUCN respects the rights Gender Action Plan ccGAP not only the first ccGAP of indigenous peoples advances for a protected area but also the first protected area gender equality and womens governed by an indigenous group empowerment strengthens natural In South America IUCNs Women of the Paramos resource governance and promotes project conducted studies of paramo conservation sustainable commercial activities climate change human rightsbased solutions to adaptation and gender The project increased the conservation womens ability to participate equitably in community governance processes In Honduras IUCN assisted the designation of two women leaders as focal points for UNFCCCs reducing emissions from deforestation and forest degradation REDD+ mechanism and revenuegenerating activities based on environmental resources such as farming and timber production In Nicaragua IUCN supported the engagement of women of the Tawira Karatá and Prinzu Ahuya Un indigenous communities in the development of the interterritorial agreement of the Miskito Cays Biological Reserve As a direct result of IUCNs support the women of these three indigenous groups formed the Interterritorial Commission on Womens Participation in Governance which will ensure that indigenous women continue to contribute to the management of the interterritorial agreement for the Reserve In Uganda IUCN partnered with the Climate Action Network and Ugandas Climate Change Department to ensure the voices of the most vulnerable people who are also the most threatened by negative climate change impacts were heard As a result the group generated a civil society position paper that was presented to the Climate Change Department for integration into their draft bill on proposed climate change legislation IUCN through the Women of the Paramos project works with indigenous communities from Ecuadors Chimborazo province to enhance governance and productive activities for sustainable livelihoods and climate change adaptation 36 | IUCN 2017 ANNUAL REPORT"
2,39,"Contents | Opening message | Overview of IUCN | Members and Commissions | DGs strategic orientations | Science and economics | Global policy | Donors and supporters | Secretariat services Business | Climate change | Disaster risk reduction | Environmental law | Forests | Gender | Governance and rights | Marine and polar | Protected areas | Species | Water | World Heritage | Thanks GOVERNANCE OF NATURAL UPCOMING WORK RESOURCES In 2018 IUCN will continue to support governments and nongovernmental organisations in the IUCN published the foundational documents of its development of socially inclusive conservation Natural Resource Governance Framework NRGF through policy and programmes providing guidance on inclusive approaches to A strong focus will be placed on supporting IPO assessing and strengthening natural resource Members of IUCN to develop an engagement governance The NRGF will act as an internal strategy led by indigenous representatives based institutional standard for IUCN and will be applied on the priorities of IPO Members that will determine among decision makers rightsholders and the way they contribute to and benefit from IUCN practitioners Following the first World Forum on programmes and projects IUCN will also support Ecosystem Governance in October 2015 in Beijing a the tenure security of rural and indigenous peoples discussion paper was also published to further examine and engage in nationallevel platforms for sharing the role of ecosystem governance in achieving SDGs knowledge and experiences between experts in the environmental and human rights fields HUMAN RIGHTSBASED to promote best practices For instance IUCNs APPROACHES TO CONSERVATION Regional Office for Mexico Central America and the Caribbean ORMACC will support the inclusion and In Lebanon IUCN partnered with the Association for participation of indigenous and Afrodescendent the Development of Rural Capacities on sustainable women in work platforms and community fisheries management aimed at improving the governance structures livelihoods of the coastal fishing community in the city In partnership with IUCN Regions IUCNs of Tyre With support from IUCN fishers and other local Commission on Environmental Economic and Social stakeholders worked with government agencies to Policy CEESP and support from donors like Sida develop a local governance framework and system for IUCN will establish the NRGF as the overarching the fisheries This led to a 90 reduction of destructive standard for its programmes and projects and fishing practices within three years contribute to the development of indigenousled strategies for IPO Members MAJOR PUBLICATIONS IUCNs local IUCN Gender Office 2017 Advancing indigenous peoples rights in IUCNs conservation programme governance Washington USA IUCN Vasseur L Horning D Thornbush M et al 2017 framework for Complex problems and unchallenged solutions Bringing ecosystem governance to the forefront fisheries in the of the UN sustainable development goals Ambio 46731742 Lebanese city of AREAS OF WORK PROMOTING THE RIGHTS OF INDIGENOUS PEOPLE Tyre led to a ADVANCING THE REALISATION OF A HUMAN RIGHTS APPROACH TO CONSERVATION 90 reduction of STRENGTHENING GOVERNANCE OF NATURAL RESOURCES destructive fishing practices within three years IUCN 2017 ANNUAL REPORT | 37"
2,40,"Contents | Opening message | Overview of IUCN | Members and Commissions | DGs strategic orientations | Science and economics | Global policy | Donors and supporters | Secretariat services Business | Climate change | Disaster risk reduction | Environmental law | Forests | Gender | Governance and rights | Marine and polar | Protected areas | Species | Water | World Heritage | Thanks MARINE AND POLAR MARINE PLASTICS A report by IUCN examined sources of primary microplastics plastics that enter the oceans in the Over three billion people depend form of small particles as opposed to larger plastic on coastal and marine biodiversity waste that degrades in the water It found that invisible for food and income The polar particles from products such as synthetic clothing and car tyres are major sources of microplastics in the regions are also critical for ocean The report has important implications for the climate regulation and other global strategy to tackle ocean plastic pollution which functions supporting human currently focuses on reducing plastic waste wellbeing However all of these Together with its Members and partners IUCN environments are increasingly launched an international programme on marine plastic pollution in the Baltic Sea Mediterranean threatened by habitat destruction Sea Indian Ocean and AsiaPacific regions Its aim is overexploitation pollution and to develop innovative solutions to plastic pollution climate change by changing industry behaviour and influencing regulation IUCN works to ensure that coastal marine and polar ecosystems are AQUACULTURE A report by IUCN and partners revealed that the fast restored and maintained and growing aquaculture sector representing over 50 of that any use of their resources is global fish production can become more sustainable sustainable and equitable IUCN also by using fish feed made from sustainable raw materials makes sure that the conservation of such as algae and insects Another IUCN publication showcased best practice for achieving sustainable these ecosystems is integrated into aquaculture systems in marine protected areas national climate change mitigation SEAMOUNT CONSERVATION and adaptation policies IUCN concluded a fouryear project funded by the French Global Environment Facility which analysed the governance patterns in the SouthWest Indian Ocean region and identified opportunities for their improvement IUCN and partners carried out an expedition to the Walters Shoal seamount located 700 km south of Madagascar It gathered scientific data on benthic seafloor and pelagic water column fauna as well as currents and sea water characteristics helping improve the understanding of high seas ecosystems Preliminary findings indicate that around 100 new species were discovered during the expedition BIODIVERSITY IN EU OVERSEAS TERRITORIES As part of the European Commissionfunded Biodiversity and Ecosystem Services in Territories of European Overseas initiative BEST IUCN developed ecosystem profiles for the seven EU Overseas regions The profiles identified 367 Key Biodiversity Areas KBAs and other areas that require conservation action totalling 35 million km² They form the basis for investment strategies for over 400 potential conservation projects amounting to over €60 million Walters Shoal seamount located 700 km south of Madagascar An expedition to the seamount carried out by IUCN and partners gathered scientific data on its fauna currents and sea water characteristics and led to the discovery of around 100 new species 38 | IUCN 2017 ANNUAL REPORT"
2,41,"Contents | Opening message | Overview of IUCN | Members and Commissions | DGs strategic orientations | Science and economics | Global policy | Donors and supporters | Secretariat services Business | Climate change | Disaster risk reduction | Environmental law | Forests | Gender | Governance and rights | Marine and polar | Protected areas | Species | Water | World Heritage | Thanks IUCN also established a grant facility supporting UPCOMING WORK conservation projects in 25 EU Overseas Countries IUCN will begin work on an international and Territories In 2017 more than €12 million were programme aiming to develop innovative country invested in 17 new projects focused on conserving specific solutions to marine plastic pollution in the marine and terrestrial ecosystems bringing the total AsiaPacific region East Africa the Mediterranean number to 61 projects worth €8 million and the Baltic Sea IUCN and the French National Museum of Natural In collaboration with the insurance industry History developed a species and habitats inventory IUCN will analyse the risk that threatened marine for the French outermost regions which includes data environments pose to businesses and industries on 600000 species and 260 protected areas to guide IUCN will release a report on ocean deoxygenation conservation efforts and provide regional training on ocean acidification to climate policy makers scientists and industry OCEAN GOVERNANCE representatives IUCN and Chile organised the 4th International Marine IUCN will also work with governments to develop Protected Areas Congress in La Serena and Viña sustainable financing mechanisms for coastal del Mar Chile Major announcements included the ecosystem restoration expansion of Chiles Marine Protected Area network and the establishment of the worlds largest marine MAJOR PUBLICATIONS park the Cook Islands Marine Protected Area Boucher J and Friot D 2017 Primary Microplastics in the Oceans A Global Evaluation of Sources Gland IUCN became the main technical partner of the Blue Switzerland IUCN Action Fund and one of the implementing partners of the Save Our Mangroves Now initiative These initiatives Laffoley D Le Gouvello R and Simard F 2017 aim to improve the management of marine protected Aquaculture and marine protected areas Exploring areas and mangroves respectively potential opportunities and synergies Gland Switzerland IUCN Martinez C Rockel S and Vieux C 2017 European Overseas coastal and marine protected areas overview of coastal and marine conservation efforts in the European Unions Overseas Countries An IUCN report and Territories and Outermost Regions Gland Switzerland IUCN revealed that AREAS OF WORK invisible particles CLIMATE CHANGE MITIGATION AND ADAPTATION EUROPEAN OVERSEAS from products such FISHERIES AND AQUACULTURE MARINE PLASTICS MARINE PROTECTED AREAS as synthetic MARINE SPECIES CONSERVATION OCEAN GOVERNANCE clothing and car POLAR ACTIVITIES SECURING COASTAL LIVELIHOODS tyres are major sources of microplastics in the ocean IUCN 2017 ANNUAL REPORT | 39"
2,42,"Contents | Opening message | Overview of IUCN | Members and Commissions | DGs strategic orientations | Science and economics | Global policy | Donors and supporters | Secretariat services Business | Climate change | Disaster risk reduction | Environmental law | Forests | Gender | Governance and rights | Marine and polar | Protected areas | Species | Water | World Heritage | Thanks PROTECTED AREAS PROTECTED AREA COVERAGE IUCN in partnership with the UNEP World Conservation Monitoring Centre continued to monitor progress Protected and conserved areas towards Aichi Target 11 which requires at least 17 of are the foundation of biodiversity land and 10 of marine area to be conserved At the conservation They safeguard end of 2017 terrestrial coverage was 15 and overall ocean coverage was almost 7 At the request of nature and cultural resources the Parties to the Convention on Biological Diversity improve livelihoods and drive IUCN continued to develop guidelines to identify and sustainable development incorporate other effective areabased conservation measures in this target IUCN works to establish best practices and standards that GLOBAL PROTECTED AREA maximise the effectiveness of STANDARDS protected and conserved areas IUCN formally adopted the IUCN Green List of Protected and Conserved Areas a global standard and advances justice and equity in that measures the effectiveness of all protected conservation including the rights areas worldwide The standard is currently being of indigenous peoples and local implemented in 15 countries including Malaysia Mexico and Côte dIvoire and IUCN has guided partner communities agencies to enhance implementation Lac Alaotra Community patrol member in northeast Madagascar IUCN develops guidelines to identify and incorporate effective conservation measures such as communitymanaged protected areas 40 | IUCN 2017 ANNUAL REPORT"
2,43,"Contents | Opening message | Overview of IUCN | Members and Commissions | DGs strategic orientations | Science and economics | Global policy | Donors and supporters | Secretariat services Business | Climate change | Disaster risk reduction | Environmental law | Forests | Gender | Governance and rights | Marine and polar | Protected areas | Species | Water | World Heritage | Thanks PROTECTED AREA GOVERNANCE UPCOMING WORK AND MANAGEMENT In 2018 IUCN will provide grants through BIOPAMA to local communities NGOs and other key actors IUCN completed the first phase of the Biodiversity and in Africa the Caribbean and the Pacific enabling Protected Areas Management Programme BIOPAMA them to enhance livelihoods through the sustainable to strengthen protected area management in Africa use of resources in protected areas Further work Caribbean and Pacific countries More than 2000 on the IUCN Green List will take place in Viet Nam protected area NGO academic and government staff Colombia Peru and Kenya IUCN and partners in 79 countries received support to address regional will work to strengthen indigenous peoples and and community needs Four regional resource hubs community conserved territories and areas and compiling information used in decision making were enhance governance in protected area systems established This led to new financing by the European Commission to continue this work MAJOR PUBLICATIONS IUCN WCPA 2017 PARKS The International Journal IUCN with the support of Germanys International of Protected Areas and Conservation Volumes 231 Climate Initiative assessed the diversity and quality of and 232 Gland Switzerland IUCN governance of protected and conserved areas in ten Lewis N et al 2017 LargeScale Marine Protected countries including Ecuador and Tanzania IUCN also Areas Guidelines for design and management Best helped Honduras and El Salvador to develop new Practice Protected Area Guidelines No 26 Gland operational management plans for ten protected areas Switzerland IUCN and launched an Environmental Information System for Central America that will support better decision making AREAS OF WORK IUCN provided legal and technical advice leading to GREEN LIST OF PROTECTED AND CONSERVED the establishment and management of large marine AREAS protected areas in Oceania including the Phoenix PANORAMA SOLUTIONS FOR A HEALTHY PLANET Islands Kiribati the Marae Moana Cook Islands and BIODIVERSITY AND PROTECTED AREAS the Natural Park of the Coral Sea New Caledonia MANAGEMENT PROGRAMME BIOPAMA Working with eight countries in South America IUCN determined and addressed priorities for improving management of their protected areas IUCN also helped countries in the region to establish several new protected areas to fulfil their national commitments under the Paris Agreement on climate change IUCN and partners developed training materials for use in local communities in Eastern and Southern Africa to address the illegal wildlife trade Workshops and training held in Western and Central Africa improved community understanding of climate change impacts The IUCN Green List on protected areas in the region which measures the IUCN organised a workshop entitled Humanity on the Move with the Austrian government that resulted in a new initiative in Austria and neighbouring countries to effectiveness of help integrate migrants through active involvement in managing protected areas protected areas The learning initiative PANORAMA which IUCN leads is now being implemented in 15 jointly with IUCN Member GIZ and other partners showcases examples of how protected areas can provide solutions to global challenges The initiative now includes solutions for ecosystembased adaptation countries including to climate change and sustainable agriculture Malaysia Mexico and Côte dIvoire IUCN 2017 ANNUAL REPORT | 41"
2,44,"Contents | Opening message | Overview of IUCN | Members and Commissions | DGs strategic orientations | Science and economics | Global policy | Donors and supporters | Secretariat services Business | Climate change | Disaster risk reduction | Environmental law | Forests | Gender | Governance and rights | Marine and polar | Protected areas | Species | Water | World Heritage | Thanks SPECIES THE STATUS OF BIODIVERSITY New and updated assessments for 8417 species were completed for The IUCN Red List of Threatened Species are critical for a healthy Species™ including plants 2443 species invertebrates planet but a growing human 2930 species marine fishes 351 species freshwater population is placing them under fishes 115 species mammals 649 species reptiles 1175 species and birds 238 species These enormous pressure Habitat assessments provided evidence for the decline of many destruction invasive species species around the world such as ash trees in North overexploitation illegal wildlife America and antelopes in Africa They also flag other trade pollution and climate important issues such as the threat to future food security from a decrease in the number of wild relatives change are threatening the to food crops This year the ancestors of modern survival of species worldwide agricultural crops were assessed for the first time and the results show that three species of wild rice and two IUCN is at the forefront of the species of wild wheat are considered threatened global fight to save species from Importantly the assessments also measure the recovery extinction Its Species Survival of populations of species and provide evidence that conservation works For example the Rodrigues flying Commission has 6108 members fox moved from Critically Endangered to Endangered within 130 Specialist Groups and two species of kiwi moved from Endangered to The IUCN Red List of Threatened Vulnerable thanks to conservation efforts Species™ is used to guide decision IUCN developed a global indicator on the proportion of making and conservation action countries adopting national legislation and providing adequate resources for the prevention or control of IUCN provides technical expertise invasive alien species The indicator was adopted by for conservation issues and projects the InterAgency and Expert Group on Sustainable Development Goal Indicators IAEGSDGs to monitor progress on SDG Target 158 on invasive species As part of the Integrated Biodiversity Assessment Tool initiative which aims to facilitate access to conservation data IUCN produced nationallevel summaries of threatened species to aid biodiversity management and decision making GLOBALLY IMPORTANT SITES FOR BIODIVERSITY Alliance for Zero Extinction sites are Key Biodiversity Areas KBAs which contain over 95 of the global population of a species at risk of extinction IUCN and BirdLife International updated and expanded the Alliance for Zero Extinction database to include information on cycads and cacti shrimps crabs and chameleons Twentythree sites in Madagascar and 29 around Lake Victoria were recognised as globally significant to the persistence of freshwater biodiversity using the new KBA standard Kazuhiko Makita Science Correspondent at Japans Yomiuri Shimbun newspaper interviews Jane Smart Global Director of IUCNs Biodiversity Conservation Group following a press conference announcing the latest update of The IUCN Red List 42 | IUCN 2017 ANNUAL REPORT"
2,45,"Contents | Opening message | Overview of IUCN | Members and Commissions | DGs strategic orientations | Science and economics | Global policy | Donors and supporters | Secretariat services Business | Climate change | Disaster risk reduction | Environmental law | Forests | Gender | Governance and rights | Marine and polar | Protected areas | Species | Water | World Heritage | Thanks CONSERVATION ACTION UPCOMING WORK In 2018 IUCN will publish at least 15000 new SOS Save Our Species is a grantmaking initiative led assessments of species on The IUCN Red List by IUCN which contributes to the longterm survival including a large number of reptiles fishes and of threatened species their habitats and the people plants IUCN will also identify freshwater Key who depend on them In 2017 SOS launched African Biodiversity Areas in Malawi and Indonesia Wildlife a €12 million initiative aimed at halting Sulawesi and Alliance for Zero Extinction sites in the decline of lions leopards cheetahs wild dogs Madagascar A new website for The IUCN Red List will and Ethiopian wolves and related prey species in be launched IUCN will implement SOS initiatives in partnership with the European Commission SOS also Africa and Madagascar and will continue efforts to expanded the Lemurs initiative with the addition of 18 increase tiger populations new projects thanks to support from a private Geneva based foundation The SOS portfolio grew to 125 MAJOR PUBLICATIONS projects in action with 11 African Wildlife projects also Del Mar Otero M et al 2017 Overview of the confirmed for funding conservation status of Mediterranean Anthozoa Malaga Spain IUCN IUCNs conservation action work aims to save wild tigers and their habitats as well as supporting human Garcia Criado M et al 2017 European Red List of populations in key biodiversity locations in Asia The Lycopods and Ferns Brussels Belgium IUCN Integrated Tiger Habitat Conservation Programme Pippard H et al 2017 The Conservation Status of ITHCP is a strategic funding mechanism launched in Marine Biodiversity of the Pacific Islands of Oceania 2014 which is supported by the German government Gland Switzerland IUCN and KfW Development Bank In 2017 the ITHCP funded projects in central India Sumatra and central Myanmar AREAS OF WORK ASSESSING THE STATUS OF AND TRENDS IN BIODIVERSITY INFLUENCING DECISION MAKING AND PLANNING FOR THE BENEFIT OF BIODIVERSITY AND LIVELIHOODS SUPPORTING AND UNDERTAKING DIRECT CONSERVATION INTERVENTIONS IUCN Red List assessments revealed that the onceabundant ash tree and antelope species as well as wild crops important for food security face extinction IUCN 2017 ANNUAL REPORT | 43"
2,46,"Contents | Opening message | Overview of IUCN | Members and Commissions | DGs strategic orientations | Science and economics | Global policy | Donors and supporters | Secretariat services Business | Climate change | Disaster risk reduction | Environmental law | Forests | Gender | Governance and rights | Marine and polar | Protected areas | Species | Water | World Heritage | Thanks WATER SUSTAIN INITIATIVE INCLUSIVE GREEN GROWTH IN AFRICA Only 3 of the planets water As part of the SUSTAIN initiative IUCN and partners is fresh water twothirds of trained over 2000 farmers and parliamentarians in growth corridors in Tanzania and Mozambique areas which is captured in glaciers and designated to boost agricultural production trade polar ice Given current climate and economic integration across the continent on predictions safeguarding the sustainable water and landscape management and conservation agriculture The aim of the initiative is to water supplies we need for a enable inclusive and climateresilient economic growth global population set to reach in Africa 10 billion by 2050 will be a In Tanzania IUCN held the second Land Use Dialogue challenging task bringing together representatives from communities businesses and the government Results from the IUCN promotes sustainable dialogue are strengthening the implementation of management of water resources national policies on management of land water that benefits nature and people and biodiversity in the Southern Agricultural Growth Corridor of Tanzania IUCN also led the development Working with experts governments of a Charter to establish the Tanzania Climate Smart and private sector partners IUCN Agriculture Alliance which will help include climate develops solutions to preserve smart agriculture in government policies water resources focused on With guidance from SUSTAINs partners and IUCN the sustainably managing river basins government of Tanzania approved the strategic plan to convert the 75000 ha Kalambo Forest into Kalambo Nature Forest Reserve to protect biodiversity and water sources This will become the secondlargest forest reserve in the country SUSTAIN partners and IUCN helped finalise a fiveyear action plan and strategy for the restoration of the Katuma catchment IUCN together with its implementing partner and Member African Wildlife Foundation also identified risks and opportunities posed by growth corridors in Africa BUILDING RIVER DIALOGUES AND GOVERNANCE INITIATIVE Through the Building River Dialogues and Governance BRIDGE initiative IUCN working with the UNECE Water Convention Secretariat held the first transboundary workshop for the SioMalabaMalakisi basin shared between Kenya and Uganda bringing together diverse stakeholders As a result the basin stakeholders agreed to include natural infrastructure development such as forest landscape restoration in the management of the basin moving beyond conventional built infrastructure The project was supported by the Swiss Agency for Development and Cooperation and the US Bureau of Oceans and International Environmental and Scientific Affairs OES Irrigation channel in Katuma River western Tanzania SUSTAIN partners and IUCN work with local farmers and government representatives to ensure water is shared equitably among farmers while enough is available for hippos and other species in downstream Katavi National Park 44 | IUCN 2017 ANNUAL REPORT"
2,47,"Contents | Opening message | Overview of IUCN | Members and Commissions | DGs strategic orientations | Science and economics | Global policy | Donors and supporters | Secretariat services Business | Climate change | Disaster risk reduction | Environmental law | Forests | Gender | Governance and rights | Marine and polar | Protected areas | Species | Water | World Heritage | Thanks In partnership with the Stimson Center IUCN organised UPCOMING WORK a series of dialogues between the governments of In 2018 IUCN will form a new committee to guide Viet Nam Laos and Cambodia on energy provision the conservation and sustainable use of resources hydropower and power grid development in the lower in the Kilombero landscape of Tanzania under Mekong countries The results of the dialogues are the SUSTAIN initiative The committee will also being used in national strategies for more sustainable produce sustainable financing guidelines for the energy futures in the Mekong basin to support CEO Roundtable of Tanzania IUCN will develop sustainable economic development in the region and value chains for farmers in the Zambezi landscape significantly reduce ecological social and political risks focusing on conservation farming and nontimber forest products In the XayáPixcayá basin in Guatemala IUCN advised Under the BRIDGE initiative IUCN will conduct an on drafting a law which aims to create the Authority for institutional review and provide recommendations the Comprehensive and Sustainable Management of for the establishment of a joint water cooperation the Subbasins of the XayáPixcayá Rivers If approved mechanism in the Lake Malawi Nyasa Niassa by the countrys Congress the law will ensure safe basin IUCN will also produce guidelines and drinking water for more than half a million people in recommendations on the management of the Guatemala City CatamayoChira River Basin shared between In the Cahoacán River Basin of Mexico with IUCNs Ecuador and Peru and the Pungwe Buzi and Save support communities restored 293 hectares of coffee basins shared between Mozambique and Zimbabwe agroforestry systems and established 40 community Partnering with the Central American Integration System IUCN will hold a Regional Water Forum on water monitoring systems for domestic use to improve national water management initiatives ecosystem management water and food security IUCN will also publish a report on clean technology development and investment in water energy and food AREAS OF WORK TRANSBOUNDARY RIVER AND LAKE BASIN GOVERNANCE NATURAL WATER INFRASTRUCTURE SUSTAINABLE WATER MANAGEMENT IUCN trained over 2000 farmers and parliamentarians in Tanzania and Mozambique on conservation agriculture and sustainable water and landscape management IUCN 2017 ANNUAL REPORT | 45"
2,48,"Contents | Opening message | Overview of IUCN | Members and Commissions | DGs strategic orientations | Science and economics | Global policy | Donors and supporters | Secretariat services Business | Climate change | Disaster risk reduction | Environmental law | Forests | Gender | Governance and rights | Marine and polar | Protected areas | Species | Water | World Heritage | Thanks WORLD HERITAGE IUCN WORLD HERITAGE OUTLOOK Natural World Heritage sites are IUCN published the IUCN World Heritage Outlook 2 recognised as the planets most the first update of the 2014 IUCN World Heritage Outlook report which assesses the conservation prospects of important protected areas all 241 natural World Heritage sites The report found providing lifesupporting benefits that twothirds of the sites are likely to be well to millions of people worldwide conserved over time while 29 face significant concerns and 7 have a critical outlook The report And yet they are under increasing revealed that the number of sites threatened by climate pressure from climate change change has grown from 35 to 62 in just three years infrastructure development mining climate change being the fastest growing threat Updated every three years the IUCN World Heritage poaching and other threats Outlook is supported by the MAVA Foundation IUCN is the official advisory body ADVICE TO THE WORLD on nature under the World Heritage HERITAGE COMMITTEE Convention IUCN evaluates sites IUCNs recommendations to the UNESCO World nominated for the World Heritage Heritage Committee included 58 reports monitoring List and monitors the state of the state of conservation of World Heritage sites facing conservation of listed sites IUCN threats and 13 evaluations of proposed inscriptions of new sites and extensions or boundary changes to aims to improve the management existing sites The Committee followed IUCNs advice of World Heritage sites and enhance to inscribe new sites in Argentina China Mongolia and the role of the World Heritage Russia and to approve the extension of an existing site in West Africa It also approved the extension of Convention in nature conservation a European forest site into 10 countries which IUCN and sustainable development had recommended to delay Portugals Permanent Delegate to UNESCO HE Mr José Filipe Mendes Moraes Cabral consults Tim Badman Director of IUCNs World Heritage Programme during UNESCOs 41st session of the World Heritage Committee The Committee followed IUCNs advice to inscribe new sites in Argentina China Mongolia and Russia on the World Heritage List and to approve the extension of an existing site in West Africa 46 | IUCN 2017 ANNUAL REPORT"
2,49,"Contents | Opening message | Overview of IUCN | Members and Commissions | DGs strategic orientations | Science and economics | Global policy | Donors and supporters | Secretariat services Business | Climate change | Disaster risk reduction | Environmental law | Forests | Gender | Governance and rights | Marine and polar | Protected areas | Species | Water | World Heritage | Thanks A review by IUCN in partnership with the African World UPCOMING WORK Heritage Fund found that chimpanzee and elephant In 2018 IUCN will further analyse IUCN World populations in Côte dIvoires Comoé National Park are Heritage Outlook data and mobilise action to recovering As a result the park was removed from the respond to its findings List of World Heritage in Danger as advised by IUCN As part of the Benefits of Natural World Heritage Following a Regional Dialogue on the illegal trade project funded by the German Federal Agency of Siamese rosewood cohosted by IUCN Thailand for Nature Conservation BfN IUCN will train site and surrounding countries are uniting their efforts to managers on assessing ecosystem services provided address this issue which is a key threat to the Dong by World Heritage sites PhayayenKhao Yai Forest Complex World Heritage site IUCN will also provide advice to the UNESCO World Based on a field mission to the site IUCN advised the Heritage Committee for its 2018 meeting in Bahrain World Heritage Committee not to dangerlist the site In addition IUCN will continue the World Heritage a recommendation that was followed Leadership Programme launched in 2016 an The Committee also followed IUCNs advice to urge initiative between IUCN ICCROM an advisory body on cultural heritage and Norway to improve Poland to immediately halt all logging and wood the management of natural and cultural World extraction in the oldgrowth forests of Bialowieza An Heritage sites IUCN field mission to Mexicos Islands and Protected Areas of the Gulf of California was also requested to assess new measures to protect the Critically MAJOR PUBLICATIONS Kormos C F et al 2017 World Heritage Wilderness Endangered vaquita and Large Landscapes and Seascapes Gland PROTECTING WILDERNESS Switzerland IUCN IUCN published a study on improving the conservation Osipova E et al 2017 IUCN World Heritage Outlook of wilderness areas and large landscapes and 2 A conservation assessment of all natural World seascapes through the World Heritage Convention Heritage sites Gland Switzerland IUCN Supported by the Pew Charitable Trusts and The Speer L et al 2017 Natural Marine World Heritage Christensen Fund the study identifies gaps in the in the Arctic Ocean Report of an expert workshop and coverage of World Heritage wilderness sites and review process Gland Switzerland IUCN suggests ways to respond to the threats they face PROTECTING THE ARCTIC OCEAN AREAS OF WORK ADVISING THE WORLD HERITAGE CONVENTION IUCN in partnership with the Natural Resources IUCN WORLD HERITAGE OUTLOOK Defense Council NRDC and UNESCOs World Heritage WORLD HERITAGE LEADERSHIP Centre and with support from the Prince Albert II of BENEFITS OF NATURAL WORLD HERITAGE Monaco Foundation published a report identifying seven marine sites in the Arctic Ocean that may qualify for World Heritage status According to its findings melting sea ice in the Arctic is opening up previously inaccessible areas to activities such as shipping bottom trawl fishing and oil exploration The report urges enhanced protection for the Arctic Ocean The IUCN World Heritage Outlook 2 revealed that climate change is the fastest growing threat to natural World Heritage sites as the number of sites it threatens has almost doubled in just three years IUCN 2017 ANNUAL REPORT | 47"
